OrderDate,Category,City,Country,CustomerName,Discount,OrderID,PostalCode,Profit,Quantity,Account,Sales,Segment,ShipDate,ShipMode,State,Sub_Category,DaystoShipActual,SalesForecast,ShipStatus,DaystoShipScheduled,OrderProfitable,SalesperCustomer,ProfitRatio,SalesaboveTarget,latitude,longitude
2011-04-06,Technology,Seattle,United States,Scott Cohen,0,CA-2011-169803,98115,2,2,Alpine Ski House,34,Corporate,2011-04-12,Standard Class,Washington,Accessories,6,44,Shipped On Time,6,null,33.9,6,null,47.6849,-122.2968
2011-04-07,Furniture,Mobile,United States,Pauline Johnson,0,CA-2011-124023,36608,3,2,Fabrikam Inc,9,Consumer,2011-04-10,First Class,Alabama,Furnishings,3,12,Shipped Late,1,null,8.96,31,null,30.6817,-88.2945
2011-04-07,Technology,Columbia,United States,Roland Schwarz,0,CA-2011-128846,29203,164,5,Fabrikam Inc,630,Corporate,2011-04-12,Standard Class,South Carolina,Phones,5,825,Shipped Early,6,null,629.95,26,null,34.0635,-81.0265
2011-04-07,Technology,Marietta,United States,Valerie Mitchum,0,CA-2011-165806,30062,50,3,Fabrikam Inc,201,Home Office,2011-04-07,Same Day,Georgia,Phones,0,263,Shipped On Time,0,null,200.97,25,null,34.0025,-84.4633
2011-04-08,Furniture,Concord,United States,Nathan Mautz,0.2,CA-2011-150581,94521,2,1,Alpine Ski House,100,Home Office,2011-04-12,Standard Class,California,Tables,4,131,Shipped Early,6,null,99.59,2.5,null,37.9575,-121.975
2011-04-08,Furniture,Decatur,United States,Ruben Ausman,0,US-2011-118997,35601,316,8,Fabrikam Inc,1216,Corporate,2011-04-12,Standard Class,Alabama,Tables,4,1593,Shipped Early,6,null,1215.92,26,null,34.5896,-86.9887
2011-04-08,Furniture,Toledo,United States,John Stevenson,0.4,CA-2011-121769,43615,-95,1,A Datum Corporation,172,Consumer,2011-04-12,Standard Class,Ohio,Tables,4,226,Shipped Early,6,null,172.11,-55,null,41.6492,-83.6706
2011-04-08,Technology,Concord,United States,Nathan Mautz,0,CA-2011-150581,94521,140,4,Alpine Ski House,400,Home Office,2011-04-12,Standard Class,California,Accessories,4,524,Shipped Early,6,null,399.96,35,null,37.9575,-121.975
2011-04-11,Technology,Austin,United States,Gary Mitchum,0.2,CA-2011-138940,78745,265,6,Northwind Traders,758,Home Office,2011-04-16,Second Class,Texas,Phones,5,994,Shipped Late,3,null,758.35,35,null,30.2063,-97.7956
2011-04-11,Technology,Great Falls,United States,Michelle Moray,0.2,CA-2011-110555,59405,9,2,Alpine Ski House,106,Consumer,2011-04-18,Standard Class,Montana,Phones,7,138,Shipped Late,6,null,105.58,8.8,null,47.495,-111.2502
2011-04-11,Technology,Great Falls,United States,Michelle Moray,0,CA-2011-110555,59405,91,6,Alpine Ski House,217,Consumer,2011-04-18,Standard Class,Montana,Accessories,7,285,Shipped Late,6,null,217.44,42,null,47.495,-111.2502
2011-04-11,Technology,Miami,United States,Jay Kimmel,0.2,US-2011-102715,33180,42,7,Fabrikam Inc,336,Consumer,2011-04-13,Second Class,Florida,Accessories,2,440,Shipped Early,3,null,335.94,12.5,null,25.9597,-80.1403
2011-04-11,Technology,Miami,United States,Jay Kimmel,0.2,US-2011-102715,33180,82,3,Fabrikam Inc,384,Consumer,2011-04-13,Second Class,Florida,Accessories,2,503,Shipped Early,3,null,383.98,21.3,null,25.9597,-80.1403
2011-04-12,Furniture,Redondo Beach,United States,Kean Nguyen,0.15,CA-2011-154599,90278,-18,3,Alpine Ski House,308,Corporate,2011-04-17,Standard Class,California,Bookcases,5,404,Shipped Early,6,null,308.5,-5.9,null,33.8707,-118.3715
2011-04-12,Technology,Redondo Beach,United States,Kean Nguyen,0.2,CA-2011-154599,90278,38,4,Alpine Ski House,438,Corporate,2011-04-17,Standard Class,California,Phones,5,574,Shipped Early,6,null,438.37,8.8,null,33.8707,-118.3715
2011-04-12,Technology,Redondo Beach,United States,Kean Nguyen,0.2,CA-2011-154599,90278,94,14,Alpine Ski House,1075,Corporate,2011-04-17,Standard Class,California,Phones,5,1409,Shipped Early,6,null,1075.09,8.8,null,33.8707,-118.3715
2011-04-13,Technology,Philadelphia,United States,Jonathan Doherty,0.4,CA-2011-122336,19140,8,12,A Datum Corporation,72,Corporate,2011-04-17,Second Class,Pennsylvania,Phones,4,94,Shipped Late,3,null,71.93,11.7,null,40.0118,-75.1456
2011-04-15,Furniture,Los Angeles,United States,Paul Stevenson,0,US-2011-120740,90049,77,4,Alpine Ski House,188,Home Office,2011-04-15,Same Day,California,Furnishings,0,246,Shipped On Time,0,null,187.76,41,null,34.066,-118.474
2011-04-18,Furniture,Houston,United States,Kunst Miller,0.3,CA-2011-100678,77095,-18,3,Northwind Traders,317,Consumer,2011-04-22,Standard Class,Texas,Chairs,4,415,Shipped Early,6,null,317.06,-5.7,null,29.8941,-95.6481
2011-04-18,Technology,Houston,United States,Kunst Miller,0.2,CA-2011-100678,77095,28,3,Northwind Traders,228,Consumer,2011-04-22,Standard Class,Texas,Accessories,4,299,Shipped Early,6,null,227.98,12.5,null,29.8941,-95.6481
2011-04-18,Technology,Los Angeles,United States,John Lee,0.2,CA-2011-110849,90049,97,4,Alpine Ski House,288,Consumer,2011-04-23,Standard Class,California,Machines,5,377,Shipped Early,6,null,287.97,33.8,null,34.066,-118.474
2011-04-19,Furniture,San Jose,United States,Nicole Fjeld,0,CA-2011-169460,95123,27,3,Alpine Ski House,76,Home Office,2011-04-21,Second Class,California,Furnishings,2,100,Shipped Early,3,null,76.14,35,null,37.2458,-121.8306
2011-04-20,Furniture,Houston,United States,Seth Vernon,0.3,CA-2011-134572,77070,-96,5,Northwind Traders,744,Consumer,2011-04-22,Second Class,Texas,Tables,2,975,Shipped Early,3,null,744.1,-12.9,null,29.9781,-95.5803
2011-04-20,Furniture,Houston,United States,Seth Vernon,0.3,CA-2011-134572,77070,-132,2,Northwind Traders,402,Consumer,2011-04-22,Second Class,Texas,Tables,2,526,Shipped Early,3,null,401.59,-32.9,null,29.9781,-95.5803
2011-04-20,Furniture,Los Angeles,United States,Benjamin Patterson,0,CA-2011-101462,90045,28,4,Alpine Ski House,60,Consumer,2011-04-25,Standard Class,California,Furnishings,5,79,Shipped Early,6,null,59.92,46,null,33.9631,-118.3941
2011-04-23,Furniture,Columbus,United States,Laurel Beltran,0.2,US-2011-150119,43229,8,4,A Datum Corporation,22,Home Office,2011-04-27,Standard Class,Ohio,Furnishings,4,29,Shipped Early,6,null,22.34,35,null,40.0839,-82.9726
2011-04-23,Furniture,Columbus,United States,Laurel Beltran,0.3,US-2011-150119,43229,-12,2,A Datum Corporation,281,Home Office,2011-04-27,Standard Class,Ohio,Chairs,4,369,Shipped Early,6,null,281.37,-4.3,null,40.0839,-82.9726
2011-04-23,Furniture,Columbus,United States,Laurel Beltran,0.3,US-2011-150119,43229,-12,2,A Datum Corporation,281,Home Office,2011-04-27,Standard Class,Ohio,Chairs,4,369,Shipped Early,6,null,281.37,-4.3,null,40.0839,-82.9726
2011-04-25,Furniture,San Gabriel,United States,Beth Thompson,0.2,CA-2011-166954,91776,149,5,Alpine Ski House,1487,Home Office,2011-04-30,Standard Class,California,Chairs,5,1949,Shipped Early,6,null,1487.04,10,null,34.089,-118.0955
2011-04-25,Furniture,San Gabriel,United States,Beth Thompson,0,CA-2011-166954,91776,64,5,Alpine Ski House,303,Home Office,2011-04-30,Standard Class,California,Furnishings,5,397,Shipped Early,6,null,303.25,21,null,34.089,-118.0955
2011-04-25,Technology,Wilmington,United States,Lena Creighton,0.2,CA-2011-110100,28403,38,3,Fabrikam Inc,302,Consumer,2011-04-29,Standard Class,North Carolina,Phones,4,396,Shipped Early,6,null,302.38,12.5,null,34.2237,-77.8862
2011-04-26,Furniture,Los Angeles,United States,Aleksandra Gannaway,0.2,CA-2011-147298,90049,23,3,Alpine Ski House,230,Corporate,2011-05-03,Standard Class,California,Chairs,7,302,Shipped Late,6,null,230.28,10,null,34.066,-118.474
2011-04-28,Technology,Jamestown,United States,David Smith,0,CA-2011-132983,14701,58,2,A Datum Corporation,160,Corporate,2011-05-03,Standard Class,New York,Accessories,5,210,Shipped Early,6,null,159.98,36,null,42.0928,-79.244
2011-04-28,Technology,San Francisco,United States,Arianne Irving,0.2,CA-2011-131387,94122,126,5,Alpine Ski House,1680,Consumer,2011-04-30,First Class,California,Phones,2,2201,Shipped Late,1,null,1679.96,7.5,null,37.7593,-122.4836
2011-04-29,Furniture,Lake Charles,United States,Harry Greene,0,CA-2011-142727,70601,13,2,Fabrikam Inc,52,Consumer,2011-05-01,Second Class,Louisiana,Chairs,2,68,Shipped Early,3,null,51.96,25,null,30.2285,-93.188
2011-04-29,Furniture,Memphis,United States,Laura Armstrong,0.2,CA-2011-107811,38109,70,2,Fabrikam Inc,562,Corporate,2011-05-03,Standard Class,Tennessee,Chairs,4,736,Shipped Early,6,null,561.58,12.5,null,35.0425,-90.0732
2011-04-29,Furniture,Rochester,United States,Lauren Leatherbury,0,CA-2011-134061,14609,6,2,A Datum Corporation,17,Consumer,2011-05-04,Standard Class,New York,Furnishings,5,23,Shipped Early,6,null,17.46,34,null,43.174,-77.5637
2011-04-29,Technology,Dover,United States,Katherine Hughes,0,CA-2011-118304,19901,5,2,A Datum Corporation,20,Consumer,2011-05-04,Standard Class,Delaware,Phones,5,26,Shipped Early,6,null,19.98,26,null,39.1564,-75.4955
2011-04-30,Technology,Jackson,United States,Tamara Manning,0,CA-2011-156006,39212,16,3,Fabrikam Inc,48,Consumer,2011-05-02,Second Class,Mississippi,Accessories,2,63,Shipped Early,3,null,47.79,34,null,32.2435,-90.2612
2011-05-02,Technology,Lakeland,United States,Cari Schnelling,0.2,CA-2011-124618,33801,90,2,Fabrikam Inc,480,Consumer,2011-05-04,Second Class,Florida,Copiers,2,629,Shipped Early,3,null,479.98,18.8,null,28.0381,-81.9392
2011-05-04,Furniture,Middletown,United States,Andrew Allen,0,CA-2011-155271,6457,10,2,A Datum Corporation,27,Consumer,2011-05-04,Same Day,Connecticut,Furnishings,0,36,Shipped On Time,0,null,27.46,36,null,41.5569,-72.6652
2011-05-04,Furniture,Seattle,United States,Bill Shonely,0,US-2011-148194,98105,4,7,Alpine Ski House,12,Corporate,2011-05-07,First Class,Washington,Furnishings,3,16,Shipped Late,1,null,12.18,32,null,47.6633,-122.3022
2011-05-05,Furniture,San Antonio,United States,Emily Burns,0.3,CA-2011-110219,78207,-9,3,Northwind Traders,128,Consumer,2011-05-08,First Class,Texas,Chairs,3,168,Shipped Late,1,null,127.87,-7.1,null,29.4229,-98.526
2011-05-07,Furniture,Lawrence,United States,Carol Triggs,0.3,CA-2011-166086,1841,-39,2,A Datum Corporation,194,Consumer,2011-05-12,Standard Class,Massachusetts,Tables,5,255,Shipped Early,6,null,194.25,-20,null,42.7115,-71.167
2011-05-07,Furniture,Lawrence,United States,Carol Triggs,0,CA-2011-166086,1841,244,4,A Datum Corporation,872,Consumer,2011-05-12,Standard Class,Massachusetts,Chairs,5,1143,Shipped Early,6,null,872.32,28,null,42.7115,-71.167
2011-05-08,Technology,Philadelphia,United States,Kean Thornton,0.4,CA-2011-116666,19134,240,5,A Datum Corporation,1800,Consumer,2011-05-10,First Class,Pennsylvania,Copiers,2,2359,Shipped Late,1,null,1799.97,13.3,null,39.9925,-75.1133
2011-05-09,Technology,San Francisco,United States,Patrick Gardner,0,US-2011-102071,94110,4,4,Alpine Ski House,68,Consumer,2011-05-15,Standard Class,California,Accessories,6,89,Shipped On Time,6,null,67.8,6,null,37.7509,-122.4153
2011-05-09,Technology,San Francisco,United States,Patrick Gardner,0,US-2011-102071,94110,40,3,Alpine Ski House,168,Consumer,2011-05-15,Standard Class,California,Accessories,6,220,Shipped On Time,6,null,167.97,24,null,37.7509,-122.4153
2011-05-10,Furniture,Philadelphia,United States,Art Foster,0.5,CA-2011-114181,19134,-217,7,A Datum Corporation,350,Consumer,2011-05-14,Second Class,Pennsylvania,Bookcases,4,459,Shipped Late,3,null,349.96,-62,null,39.9925,-75.1133
2011-05-10,Furniture,San Jose,United States,Greg Matthias,0.2,CA-2011-103310,95123,32,1,Alpine Ski House,257,Consumer,2011-05-15,Standard Class,California,Chairs,5,336,Shipped Early,6,null,256.78,12.5,null,37.2458,-121.8306
2011-05-10,Technology,Kent,United States,Arianne Irving,0.2,CA-2011-159709,98031,4,5,Alpine Ski House,44,Consumer,2011-05-15,Standard Class,Washington,Phones,5,57,Shipped Early,6,null,43.6,10,null,47.388,-122.1932
2011-05-10,Technology,San Jose,United States,Greg Matthias,0.2,CA-2011-103310,95123,125,5,Alpine Ski House,1432,Consumer,2011-05-15,Standard Class,California,Phones,5,1876,Shipped Early,6,null,1432,8.8,null,37.2458,-121.8306
2011-05-11,Furniture,Fort Worth,United States,Paul Gonzalez,0.6,CA-2011-103849,76106,-84,4,Northwind Traders,66,Consumer,2011-05-16,Standard Class,Texas,Furnishings,5,87,Shipped Early,6,null,66.11,-127.5,null,32.7968,-97.356
2011-05-11,Furniture,Huntsville,United States,Victoria Wilson,0.3,CA-2011-152100,77340,-69,8,Northwind Traders,1213,Corporate,2011-05-16,Standard Class,Texas,Chairs,5,1589,Shipped Early,6,null,1212.96,-5.7,null,30.6448,-95.5798
2011-05-11,Technology,Fort Worth,United States,Paul Gonzalez,0.2,CA-2011-103849,76106,7,2,Northwind Traders,58,Consumer,2011-05-16,Standard Class,Texas,Accessories,5,76,Shipped Early,6,null,58.11,12.5,null,32.7968,-97.356
2011-05-11,Technology,Fort Worth,United States,Paul Gonzalez,0.2,CA-2011-103849,76106,6,1,Northwind Traders,101,Consumer,2011-05-16,Standard Class,Texas,Phones,5,132,Shipped Early,6,null,100.79,6.3,null,32.7968,-97.356
2011-05-11,Technology,Houston,United States,Raymond Messe,0.2,CA-2011-139017,77095,8,2,Northwind Traders,47,Consumer,2011-05-17,Standard Class,Texas,Accessories,6,61,Shipped On Time,6,null,46.86,16.3,null,29.8941,-95.6481
2011-05-12,Furniture,Franklin,United States,Kean Thornton,0.3,CA-2011-155887,2038,-130,3,A Datum Corporation,700,Consumer,2011-05-17,Standard Class,Massachusetts,Tables,5,917,Shipped Early,6,null,700.06,-18.6,null,42.0935,-71.4058
2011-05-12,Furniture,Milwaukee,United States,Hunter Lopez,0,CA-2011-127159,53209,11,7,Northwind Traders,35,Consumer,2011-05-15,First Class,Wisconsin,Furnishings,3,46,Shipped Late,1,null,34.79,31,null,43.1188,-87.9478
2011-05-13,Furniture,Los Angeles,United States,Aaron Hawkins,0.2,CA-2011-113768,90004,21,6,Alpine Ski House,279,Corporate,2011-05-19,Standard Class,California,Chairs,6,366,Shipped On Time,6,null,279.46,7.5,null,34.0762,-118.3029
2011-05-13,Technology,Oakland,United States,Naresj Patel,0,CA-2011-114433,94601,52,3,Alpine Ski House,150,Consumer,2011-05-17,Standard Class,California,Accessories,4,197,Shipped Early,6,null,149.97,35,null,37.7806,-122.2166
2011-05-14,Furniture,Saint Petersburg,United States,Anthony Johnson,0.2,CA-2011-106810,33710,23,2,Fabrikam Inc,311,Corporate,2011-05-20,Standard Class,Florida,Furnishings,6,407,Shipped On Time,6,null,310.88,7.5,null,27.7898,-82.7243
2011-05-16,Furniture,Los Angeles,United States,Pauline Webber,0.2,CA-2011-125150,90036,17,5,Alpine Ski House,233,Corporate,2011-05-23,Standard Class,California,Chairs,7,305,Shipped Late,6,null,232.88,7.5,null,34.0699,-118.3492
2011-05-16,Technology,San Francisco,United States,Cindy Chapman,0,US-2011-163146,94122,3,3,Alpine Ski House,56,Consumer,2011-05-20,Standard Class,California,Accessories,4,74,Shipped Early,6,null,56.4,6,null,37.7593,-122.4836
2011-05-18,Furniture,Akron,United States,Ted Trevino,0.2,CA-2011-164224,44312,4,3,A Datum Corporation,149,Consumer,2011-05-20,Second Class,Ohio,Furnishings,2,196,Shipped Early,3,null,149.23,2.5,null,41.0334,-81.4385
2011-05-18,Technology,Cleveland,United States,Bruce Stewart,0.4,CA-2011-103373,44105,-169,2,A Datum Corporation,780,Consumer,2011-05-24,Standard Class,Ohio,Phones,6,1022,Shipped On Time,6,null,779.8,-21.7,null,41.4509,-81.619
2011-05-20,Furniture,Dover,United States,Randy Ferguson,0,US-2011-114188,3820,60,7,A Datum Corporation,140,Corporate,2011-05-22,Second Class,New Hampshire,Furnishings,2,183,Shipped Early,3,null,139.86,43,null,43.1888,-70.8868
2011-05-20,Furniture,San Marcos,United States,Matt Collister,0.6,CA-2011-130673,78666,-6,3,Northwind Traders,10,Corporate,2011-05-22,Second Class,Texas,Furnishings,2,14,Shipped Early,3,null,10.33,-57.5,null,29.8754,-97.9404
2011-05-20,Technology,San Marcos,United States,Matt Collister,0.2,CA-2011-130673,78666,-4,2,Northwind Traders,21,Corporate,2011-05-22,Second Class,Texas,Accessories,2,27,Shipped Early,3,null,20.78,-17.5,null,29.8754,-97.9404
2011-05-21,Furniture,Houston,United States,Katherine Hughes,0.3,CA-2011-127166,77070,-29,2,Northwind Traders,108,Consumer,2011-05-23,Second Class,Texas,Chairs,2,141,Shipped Early,3,null,107.77,-27.1,null,29.9781,-95.5803
2011-05-21,Technology,Virginia Beach,United States,Mitch Willingham,0,CA-2011-117639,23464,173,3,Fabrikam Inc,618,Corporate,2011-05-25,Standard Class,Virginia,Phones,4,810,Shipped Early,6,null,617.97,28,null,36.7978,-76.1759
2011-05-22,Technology,Decatur,United States,Evan Henry,0,CA-2011-143840,35601,34,2,Fabrikam Inc,136,Consumer,2011-05-29,Standard Class,Alabama,Phones,7,178,Shipped Late,6,null,135.98,25,null,34.5896,-86.9887
2011-05-22,Technology,Decatur,United States,Evan Henry,0,CA-2011-143840,35601,13,1,Fabrikam Inc,45,Consumer,2011-05-29,Standard Class,Alabama,Phones,7,59,Shipped Late,6,null,44.95,28,null,34.5896,-86.9887
2011-05-23,Technology,Philadelphia,United States,Andrew Roberts,0.4,US-2011-105767,19134,-10,2,A Datum Corporation,55,Consumer,2011-05-27,Standard Class,Pennsylvania,Phones,4,72,Shipped Early,6,null,55.19,-18.3,null,39.9925,-75.1133
2011-05-25,Furniture,Chicago,United States,Janet Lee,0.6,US-2011-130379,60623,-24,2,Northwind Traders,29,Consumer,2011-05-29,Standard Class,Illinois,Furnishings,4,38,Shipped Early,6,null,29.32,-82.5,null,41.849,-87.7157
2011-05-26,Furniture,Chicago,United States,Michelle Moray,0.3,CA-2011-144029,60623,-5,2,Northwind Traders,360,Consumer,2011-05-31,Standard Class,Illinois,Chairs,5,471,Shipped Early,6,null,359.77,-1.4,null,41.849,-87.7157
2011-05-26,Furniture,Los Angeles,United States,Herbert Flentye,0.2,CA-2011-158029,90008,23,2,Alpine Ski House,225,Consumer,2011-05-30,Standard Class,California,Chairs,4,295,Shipped Early,6,null,225.3,10,null,34.0116,-118.3411
2011-05-26,Furniture,Los Angeles,United States,Marina Lichtenstein,0.15,CA-2011-156349,90008,27,2,Alpine Ski House,291,Corporate,2011-05-30,Standard Class,California,Bookcases,4,381,Shipped Early,6,null,290.67,9.4,null,34.0116,-118.3411
2011-05-26,Technology,Los Angeles,United States,Marina Lichtenstein,0.2,CA-2011-156349,90008,20,2,Alpine Ski House,202,Corporate,2011-05-30,Standard Class,California,Phones,4,264,Shipped Early,6,null,201.58,10,null,34.0116,-118.3411
2011-05-26,Technology,Los Angeles,United States,Marina Lichtenstein,0.2,CA-2011-156349,90008,31,2,Alpine Ski House,84,Corporate,2011-05-30,Standard Class,California,Phones,4,110,Shipped Early,6,null,83.98,37.5,null,34.0116,-118.3411
2011-05-27,Furniture,San Diego,United States,Maya Herman,0.2,CA-2011-124429,92105,-28,10,Alpine Ski House,567,Corporate,2011-05-27,Same Day,California,Tables,0,743,Shipped On Time,0,null,567.12,-5,null,32.7423,-117.0947
2011-05-27,Technology,San Francisco,United States,Lena Creighton,0,CA-2011-139192,94109,38,1,Alpine Ski House,100,Consumer,2011-06-01,Second Class,California,Accessories,5,131,Shipped Late,3,null,99.99,38,null,37.7917,-122.4186
2011-05-27,Technology,San Francisco,United States,Lena Creighton,0.2,CA-2011-139192,94109,125,12,Alpine Ski House,1114,Consumer,2011-06-01,Second Class,California,Phones,5,1459,Shipped Late,3,null,1113.5,11.3,null,37.7917,-122.4186
2011-05-28,Technology,Seattle,United States,Patrick Jones,0.2,CA-2011-135993,98115,6,6,Alpine Ski House,57,Corporate,2011-06-02,Standard Class,Washington,Phones,5,75,Shipped Early,6,null,57.41,10,null,47.6849,-122.2968
2011-05-28,Technology,Seattle,United States,Patrick Jones,0,CA-2011-135993,98115,2,4,Alpine Ski House,28,Corporate,2011-06-02,Standard Class,Washington,Accessories,5,36,Shipped Early,6,null,27.6,8,null,47.6849,-122.2968
2011-05-30,Furniture,Buffalo Grove,United States,Shahid Shariari,0.5,CA-2011-145800,60089,-185,3,Northwind Traders,355,Consumer,2011-06-05,Standard Class,Illinois,Tables,6,466,Shipped On Time,6,null,355.45,-52,null,42.1598,-87.9644
2011-05-30,Technology,Chicago,United States,Mark Cousins,0.2,CA-2011-140473,60623,135,3,Northwind Traders,720,Corporate,2011-06-03,Standard Class,Illinois,Copiers,4,943,Shipped Early,6,null,719.98,18.8,null,41.849,-87.7157
2011-05-30,Technology,New York City,United States,Laurel Workman,0,CA-2011-103429,10024,135,5,A Datum Corporation,464,Corporate,2011-06-01,First Class,New York,Phones,2,608,Shipped Late,1,null,464,29,null,40.7864,-73.9764
