OrderDate,Category,City,Country,CustomerName,Discount,OrderID,PostalCode,Profit,Quantity,Account,Sales,Segment,ShipDate,ShipMode,State,Sub_Category,DaystoShipActual,SalesForecast,ShipStatus,DaystoShipScheduled,OrderProfitable,SalesperCustomer,ProfitRatio,SalesaboveTarget,latitude,longitude
11/03/2011,Office Supplies,Roseville,United States,Richard Bierner,0,US-2011-103338,95661,2,3,Alpine Ski House,8,Consumer,15/03/2011,Standard Class,California,Art,4,10,Shipped Early,6,null,7.98,26,null,38.7346,-121.234
14/03/2011,Office Supplies,Chicago,United States,Rick Bensley,0.2,CA-2011-152618,60653,3,2,Northwind Traders,8,Home Office,17/03/2011,First Class,Illinois,Paper,3,11,Shipped Late,1,null,8.45,31.3,null,41.8196,-87.6126
14/03/2011,Office Supplies,Huntington Beach,United States,Dean Katz,0,CA-2011-157623,92646,1,1,Alpine Ski House,3,Corporate,18/03/2011,Standard Class,California,Art,4,4,Shipped Early,6,null,3.38,37,null,33.6654,-117.9686
14/03/2011,Office Supplies,Huntington Beach,United States,Dean Katz,0,CA-2011-157623,92646,5,2,Alpine Ski House,11,Corporate,18/03/2011,Standard Class,California,Paper,4,14,Shipped Early,6,null,10.56,45,null,33.6654,-117.9686
14/03/2011,Office Supplies,Jacksonville,United States,Neil Französisch,0.2,CA-2011-100293,32216,32,6,Fabrikam Inc,91,Home Office,18/03/2011,Standard Class,Florida,Paper,4,119,Shipped Early,6,null,91.06,35,null,30.2787,-81.5831
14/03/2011,Office Supplies,Logan,United States,Jason Fortune-,0,CA-2011-114510,84321,3,1,Alpine Ski House,81,Consumer,19/03/2011,Standard Class,Utah,Storage,5,106,Shipped Early,6,null,80.98,4,null,41.747,-111.8226
14/03/2011,Office Supplies,Logan,United States,Jason Fortune-,0.2,CA-2011-114510,84321,11,4,Alpine Ski House,33,Consumer,19/03/2011,Standard Class,Utah,Binders,5,43,Shipped Early,6,null,33.09,33.8,null,41.747,-111.8226
14/03/2011,Office Supplies,Logan,United States,Jason Fortune-,0.2,CA-2011-114510,84321,20,2,Alpine Ski House,62,Consumer,19/03/2011,Standard Class,Utah,Binders,5,81,Shipped Early,6,null,62.05,32.5,null,41.747,-111.8226
14/03/2011,Office Supplies,Logan,United States,Jason Fortune-,0,CA-2011-114510,84321,6,2,Alpine Ski House,21,Consumer,19/03/2011,Standard Class,Utah,Storage,5,28,Shipped Early,6,null,21.36,27,null,41.747,-111.8226
15/03/2011,Office Supplies,Tampa,United States,Alan Shonely,0.7,CA-2011-149958,33614,-32,4,Fabrikam Inc,43,Consumer,19/03/2011,Standard Class,Florida,Binders,4,57,Shipped Early,6,null,43.19,-73.3,null,28.0091,-82.5034
15/03/2011,Office Supplies,Tampa,United States,Alan Shonely,0.2,CA-2011-149958,33614,18,1,Fabrikam Inc,143,Consumer,19/03/2011,Standard Class,Florida,Storage,4,187,Shipped Early,6,null,142.78,12.5,null,28.0091,-82.5034
15/03/2011,Office Supplies,Tampa,United States,Alan Shonely,0.7,CA-2011-149958,33614,-6,3,Fabrikam Inc,7,Consumer,19/03/2011,Standard Class,Florida,Binders,4,9,Shipped Early,6,null,7.22,-76.7,null,28.0091,-82.5034
15/03/2011,Office Supplies,Tampa,United States,Alan Shonely,0.2,CA-2011-149958,33614,48,3,Fabrikam Inc,132,Consumer,19/03/2011,Standard Class,Florida,Paper,4,173,Shipped Early,6,null,131.9,36.3,null,28.0091,-82.5034
17/03/2011,Office Supplies,Dallas,United States,Annie Zypern,0.2,CA-2011-158442,75217,0,2,Northwind Traders,4,Consumer,17/03/2011,Same Day,Texas,Art,0,6,Shipped On Time,0,null,4.45,7.5,null,32.7244,-96.6755
17/03/2011,Office Supplies,Dallas,United States,Annie Zypern,0.2,CA-2011-158442,75217,2,1,Northwind Traders,5,Consumer,17/03/2011,Same Day,Texas,Paper,0,7,Shipped On Time,0,null,5.18,36.3,null,32.7244,-96.6755
17/03/2011,Office Supplies,Dallas,United States,Annie Zypern,0.2,CA-2011-158442,75217,5,3,Northwind Traders,16,Consumer,17/03/2011,Same Day,Texas,Paper,0,20,Shipped On Time,0,null,15.55,35,null,32.7244,-96.6755
17/03/2011,Office Supplies,Jackson,United States,Mark Haberlin,0,US-2011-164763,39212,5,3,Fabrikam Inc,11,Corporate,21/03/2011,Standard Class,Mississippi,Binders,4,15,Shipped Early,6,null,11.43,47,null,32.2435,-90.2612
17/03/2011,Office Supplies,Jackson,United States,Mark Haberlin,0,US-2011-164763,39212,8,3,Fabrikam Inc,33,Corporate,21/03/2011,Standard Class,Mississippi,Appliances,4,43,Shipped Early,6,null,32.67,26,null,32.2435,-90.2612
17/03/2011,Office Supplies,Jackson,United States,Mark Haberlin,0,US-2011-164763,39212,8,4,Fabrikam Inc,16,Corporate,21/03/2011,Standard Class,Mississippi,Paper,4,21,Shipped Early,6,null,16,48,null,32.2435,-90.2612
17/03/2011,Office Supplies,Jackson,United States,Mark Haberlin,0,US-2011-164763,39212,15,2,Fabrikam Inc,30,Corporate,21/03/2011,Standard Class,Mississippi,Binders,4,40,Shipped Early,6,null,30.44,49,null,32.2435,-90.2612
17/03/2011,Office Supplies,Jackson,United States,Mark Haberlin,0,US-2011-164763,39212,6,2,Fabrikam Inc,13,Corporate,21/03/2011,Standard Class,Mississippi,Paper,4,17,Shipped Early,6,null,12.96,49,null,32.2435,-90.2612
17/03/2011,Office Supplies,Lakeville,United States,Bradley Nguyen,0,CA-2011-118339,55044,17,6,Northwind Traders,36,Consumer,24/03/2011,Standard Class,Minnesota,Binders,7,47,Shipped Late,6,null,35.88,48,null,44.6749,-93.2578
17/03/2011,Office Supplies,Lakeville,United States,Bradley Nguyen,0,CA-2011-118339,55044,37,2,Northwind Traders,94,Consumer,24/03/2011,Standard Class,Minnesota,Appliances,7,123,Shipped Late,6,null,93.78,39,null,44.6749,-93.2578
17/03/2011,Office Supplies,Lakeville,United States,Bradley Nguyen,0,CA-2011-118339,55044,24,7,Northwind Traders,47,Consumer,24/03/2011,Standard Class,Minnesota,Paper,7,62,Shipped Late,6,null,47.18,50,null,44.6749,-93.2578
17/03/2011,Office Supplies,Lakeville,United States,Bradley Nguyen,0,CA-2011-118339,55044,6,6,Northwind Traders,20,Consumer,24/03/2011,Standard Class,Minnesota,Art,7,26,Shipped Late,6,null,19.68,29,null,44.6749,-93.2578
17/03/2011,Office Supplies,Lakeville,United States,Bradley Nguyen,0,CA-2011-118339,55044,25,10,Northwind Traders,53,Consumer,24/03/2011,Standard Class,Minnesota,Binders,7,70,Shipped Late,6,null,53.4,47,null,44.6749,-93.2578
17/03/2011,Office Supplies,New York City,United States,Christine Phan,0,US-2011-148838,10024,76,4,A Datum Corporation,155,Corporate,21/03/2011,Standard Class,New York,Paper,4,203,Shipped Early,6,null,155.04,49,null,40.7864,-73.9764
17/03/2011,Office Supplies,New York City,United States,Christine Phan,0,US-2011-148838,10024,16,7,A Datum Corporation,35,Corporate,21/03/2011,Standard Class,New York,Paper,4,46,Shipped Early,6,null,34.86,47,null,40.7864,-73.9764
17/03/2011,Office Supplies,Philadelphia,United States,Quincy Jones,0.2,CA-2011-127859,19134,41,6,A Datum Corporation,127,Corporate,20/03/2011,Second Class,Pennsylvania,Paper,3,166,Shipped On Time,3,null,126.62,32.5,null,39.9925,-75.1133
18/03/2011,Office Supplies,Burbank,United States,Sample Company A,0,US-2011-131275,91505,334,7,Alpine Ski House,1856,Home Office,24/03/2011,Standard Class,California,Storage,6,2432,Shipped On Time,6,null,1856.19,18,null,34.169,-118.3442
18/03/2011,Office Supplies,Jacksonville,United States,Sean Miller,0.2,CA-2011-145317,32216,1,3,Fabrikam Inc,8,Home Office,23/03/2011,Standard Class,Florida,Art,5,11,Shipped Early,6,null,8.02,12.5,null,30.2787,-81.5831
18/03/2011,Office Supplies,Jacksonville,United States,Sean Miller,0.2,CA-2011-145317,32216,6,3,Fabrikam Inc,19,Home Office,23/03/2011,Standard Class,Florida,Fasteners,5,25,Shipped Early,6,null,18.94,31.3,null,30.2787,-81.5831
18/03/2011,Office Supplies,Jacksonville,United States,Sean Miller,0.2,CA-2011-145317,32216,7,4,Fabrikam Inc,21,Home Office,23/03/2011,Standard Class,Florida,Paper,5,28,Shipped Early,6,null,21.38,35,null,30.2787,-81.5831
19/03/2011,Office Supplies,Lakeland,United States,Matt Connell,0.2,CA-2011-103989,33801,4,4,Fabrikam Inc,12,Corporate,21/03/2011,First Class,Florida,Labels,2,15,Shipped Late,1,null,11.81,33.8,null,28.0381,-81.9392
19/03/2011,Office Supplies,Lakeland,United States,Matt Connell,0.7,CA-2011-103989,33801,-26,5,Fabrikam Inc,34,Corporate,21/03/2011,First Class,Florida,Binders,2,44,Shipped Late,1,null,33.57,-76.7,null,28.0381,-81.9392
19/03/2011,Office Supplies,Lakeland,United States,Matt Connell,0.2,CA-2011-103989,33801,2,3,Fabrikam Inc,26,Corporate,21/03/2011,First Class,Florida,Storage,2,34,Shipped Late,1,null,26.16,7.5,null,28.0381,-81.9392
21/03/2011,Office Supplies,Asheville,United States,Thomas Seio,0.2,US-2011-107405,28806,-4,1,Fabrikam Inc,16,Corporate,25/03/2011,Standard Class,North Carolina,Storage,4,21,Shipped Early,6,null,16.27,-23.8,null,35.5808,-82.6078
21/03/2011,Office Supplies,Hamilton,United States,Cassandra Brandow,0.2,CA-2011-140004,45011,1,2,A Datum Corporation,7,Consumer,25/03/2011,Standard Class,Ohio,Art,4,10,Shipped Early,6,null,7.41,16.3,null,39.4059,-84.5221
21/03/2011,Office Supplies,Hamilton,United States,Cassandra Brandow,0.2,CA-2011-140004,45011,2,3,A Datum Corporation,6,Consumer,25/03/2011,Standard Class,Ohio,Art,4,8,Shipped Early,6,null,6.05,26.3,null,39.4059,-84.5221
21/03/2011,Office Supplies,Knoxville,United States,Gary McGarr,0.2,US-2011-155544,37918,22,5,Fabrikam Inc,59,Consumer,25/03/2011,Standard Class,Tennessee,Labels,4,78,Shipped Early,6,null,59.2,37.5,null,36.0501,-83.9226
21/03/2011,Office Supplies,Springfield,United States,Kristen Hastings,0,CA-2011-163223,22153,3,4,Fabrikam Inc,9,Corporate,25/03/2011,Standard Class,Virginia,Art,4,12,Shipped Early,6,null,9.32,29,null,38.7449,-77.237
21/03/2011,Office Supplies,Springfield,United States,Kristen Hastings,0,CA-2011-163223,22153,7,5,Fabrikam Inc,14,Corporate,25/03/2011,Standard Class,Virginia,Labels,4,19,Shipped Early,6,null,14.4,46,null,38.7449,-77.237
21/03/2011,Office Supplies,Springfield,United States,Kristen Hastings,0,CA-2011-163223,22153,59,3,Fabrikam Inc,123,Corporate,25/03/2011,Standard Class,Virginia,Binders,4,161,Shipped Early,6,null,122.94,48,null,38.7449,-77.237
21/03/2011,Office Supplies,Springfield,United States,Kristen Hastings,0,CA-2011-163223,22153,60,3,Fabrikam Inc,123,Corporate,25/03/2011,Standard Class,Virginia,Paper,4,161,Shipped Early,6,null,122.97,49,null,38.7449,-77.237
22/03/2011,Office Supplies,Greensboro,United States,Craig Carroll,0.7,US-2011-158057,27405,-6,4,Fabrikam Inc,8,Consumer,26/03/2011,Standard Class,North Carolina,Binders,4,10,Shipped Early,6,null,7.64,-76.7,null,36.1214,-79.7733
22/03/2011,Office Supplies,Greensboro,United States,Craig Carroll,0.7,US-2011-158057,27405,-39,5,Fabrikam Inc,51,Consumer,26/03/2011,Standard Class,North Carolina,Binders,4,67,Shipped Early,6,null,51.47,-76.7,null,36.1214,-79.7733
22/03/2011,Office Supplies,Portage,United States,Vivian Mathis,0,US-2011-129609,46368,7,2,Northwind Traders,16,Consumer,22/03/2011,Same Day,Indiana,Art,0,21,Shipped On Time,0,null,16.28,40,null,41.5672,-87.1757
22/03/2011,Office Supplies,Tucson,United States,Beth Fritzler,0.2,CA-2011-148040,85705,23,3,Alpine Ski House,74,Corporate,26/03/2011,Standard Class,Arizona,Paper,4,97,Shipped Early,6,null,74.35,31.3,null,32.2691,-110.9845
23/03/2011,Office Supplies,Delray Beach,United States,Bruce Geld,0.2,CA-2011-164749,33445,3,3,Fabrikam Inc,10,Consumer,26/03/2011,First Class,Florida,Labels,3,13,Shipped Late,1,null,9.91,32.5,null,26.4564,-80.1054
23/03/2011,Office Supplies,Los Angeles,United States,Patrick ODonnell,0,CA-2011-120838,90036,86,2,Alpine Ski House,330,Consumer,26/03/2011,Second Class,California,Storage,3,433,Shipped On Time,3,null,330.4,26,null,34.0699,-118.3492
24/03/2011,Office Supplies,New York City,United States,Carlos Daly,0,CA-2011-147235,10024,12,5,A Datum Corporation,25,Consumer,28/03/2011,Standard Class,New York,Paper,4,33,Shipped Early,6,null,24.9,47,null,40.7864,-73.9764
25/03/2011,Office Supplies,San Francisco,United States,Christina Anderson,0,CA-2011-128237,94110,10,6,Alpine Ski House,25,Consumer,30/03/2011,Standard Class,California,Art,5,33,Shipped Early,6,null,25.44,39,null,37.7509,-122.4153
25/03/2011,Office Supplies,San Francisco,United States,Christina Anderson,0,CA-2011-128237,94110,4,2,Alpine Ski House,15,Consumer,30/03/2011,Standard Class,California,Art,5,19,Shipped Early,6,null,14.88,25,null,37.7509,-122.4153
25/03/2011,Office Supplies,San Francisco,United States,Christina Anderson,0,CA-2011-128237,94110,2,2,Alpine Ski House,7,Consumer,30/03/2011,Standard Class,California,Art,5,9,Shipped Early,6,null,6.56,29,null,37.7509,-122.4153
26/03/2011,Office Supplies,Pomona,United States,Cindy Stewart,0,CA-2011-100860,91767,9,5,Alpine Ski House,19,Consumer,30/03/2011,Second Class,California,Labels,4,25,Shipped Late,3,null,18.75,48,null,34.0812,-117.7362
26/03/2011,Office Supplies,San Francisco,United States,Damala Kotsonis,0,CA-2011-141838,94122,1,2,Alpine Ski House,3,Corporate,31/03/2011,Second Class,California,Art,5,4,Shipped Late,3,null,3.36,25,null,37.7593,-122.4836
26/03/2011,Office Supplies,San Francisco,United States,Damala Kotsonis,0.2,CA-2011-141838,94122,9,4,Alpine Ski House,28,Corporate,31/03/2011,Second Class,California,Binders,5,37,Shipped Late,3,null,27.94,33.8,null,37.7593,-122.4836
28/03/2011,Office Supplies,Des Moines,United States,Christina VanderZanden,0,US-2011-137869,50315,3,3,Northwind Traders,6,Consumer,2/04/2011,Standard Class,Iowa,Envelopes,5,8,Shipped Early,6,null,6.12,47,null,41.5444,-93.6192
30/03/2011,Office Supplies,Apple Valley,United States,Nat Carroll,0,US-2011-113124,55124,6,2,Northwind Traders,129,Consumer,5/04/2011,Standard Class,Minnesota,Storage,6,169,Shipped On Time,6,null,129.3,5,null,44.7497,-93.2029
30/03/2011,Office Supplies,Brownsville,United States,Mark Packer,0.2,CA-2011-162089,78521,113,5,Northwind Traders,336,Home Office,1/04/2011,First Class,Texas,Envelopes,2,440,Shipped Late,1,null,335.72,33.8,null,25.9221,-97.4612
30/03/2011,Office Supplies,Long Beach,United States,Kunst Miller,0,CA-2011-169033,11561,21,5,A Datum Corporation,50,Consumer,3/04/2011,Standard Class,New York,Art,4,65,Shipped Early,6,null,49.65,42,null,40.5877,-73.6595
30/03/2011,Office Supplies,New York City,United States,Susan Gilcrest,0,US-2011-105151,10009,3,5,A Datum Corporation,11,Corporate,31/03/2011,First Class,New York,Art,1,14,Shipped On Time,1,null,10.5,28,null,40.7262,-73.9796
30/03/2011,Office Supplies,Seattle,United States,Dorris liebe,0,CA-2011-133424,98105,22,3,Alpine Ski House,44,Corporate,4/04/2011,Standard Class,Washington,Labels,5,58,Shipped Early,6,null,44.4,50,null,47.6633,-122.3022
30/03/2011,Office Supplies,Seattle,United States,Dorris liebe,0,CA-2011-133424,98105,0,3,Alpine Ski House,16,Corporate,4/04/2011,Standard Class,Washington,Storage,5,21,Shipped Early,6,null,15.84,0,null,47.6633,-122.3022
31/03/2011,Office Supplies,Chicago,United States,Dorothy Dickinson,0.8,US-2011-104759,60610,-14,7,Northwind Traders,8,Consumer,4/04/2011,Standard Class,Illinois,Binders,4,11,Shipped Early,6,null,8.13,-170,null,41.9033,-87.6336
31/03/2011,Office Supplies,Miami,United States,Karen Bern,0.7,CA-2011-101770,33180,-1,1,Fabrikam Inc,2,Corporate,4/04/2011,Standard Class,Florida,Binders,4,2,Shipped Early,6,null,1.87,-70,null,25.9597,-80.1403
31/03/2011,Office Supplies,Philadelphia,United States,Jas OCarroll,0.7,CA-2011-112403,19120,-1,1,A Datum Corporation,1,Consumer,31/03/2011,Same Day,Pennsylvania,Binders,0,1,Shipped On Time,0,null,0.85,-70,null,40.0343,-75.1213
31/03/2011,Office Supplies,San Francisco,United States,Alex Avila,0,CA-2011-128055,94122,15,2,Alpine Ski House,53,Consumer,5/04/2011,Standard Class,California,Appliances,5,69,Shipped Early,6,null,52.98,28,null,37.7593,-122.4836
31/03/2011,Office Supplies,San Francisco,United States,Alex Avila,0.2,CA-2011-128055,94122,253,2,Alpine Ski House,674,Consumer,5/04/2011,Standard Class,California,Binders,5,883,Shipped Early,6,null,673.57,37.5,null,37.7593,-122.4836
31/03/2011,Office Supplies,Tampa,United States,Trudy Glocke,0.2,CA-2011-130428,33614,1,2,Fabrikam Inc,4,Consumer,31/03/2011,Same Day,Florida,Art,0,5,Shipped On Time,0,null,4.03,26.3,null,28.0091,-82.5034
31/03/2011,Office Supplies,Tampa,United States,Trudy Glocke,0.7,CA-2011-130428,33614,-10,5,Fabrikam Inc,13,Consumer,31/03/2011,Same Day,Florida,Binders,0,17,Shipped On Time,0,null,12.65,-80,null,28.0091,-82.5034
1/04/2011,Office Supplies,Revere,United States,Katharine Harms,0,CA-2011-138359,2151,3,4,A Datum Corporation,67,Corporate,6/04/2011,Standard Class,Massachusetts,Storage,5,88,Shipped Early,6,null,66.96,4,null,42.4138,-71.0052
1/04/2011,Office Supplies,Revere,United States,Katharine Harms,0,CA-2011-138359,2151,3,2,A Datum Corporation,6,Corporate,6/04/2011,Standard Class,Massachusetts,Binders,5,8,Shipped Early,6,null,6.24,49,null,42.4138,-71.0052
1/04/2011,Office Supplies,Vallejo,United States,Kunst Miller,0,US-2011-157021,94591,15,2,Alpine Ski House,30,Consumer,6/04/2011,Second Class,California,Labels,5,39,Shipped Late,3,null,29.6,50,null,38.0985,-122.2124
1/04/2011,Office Supplies,Vallejo,United States,Kunst Miller,0.2,US-2011-157021,94591,6,4,Alpine Ski House,17,Consumer,6/04/2011,Second Class,California,Binders,5,22,Shipped Late,3,null,17.09,32.5,null,38.0985,-122.2124
2/04/2011,Office Supplies,Athens,United States,Rob Dowd,0,CA-2011-164315,30605,40,5,Fabrikam Inc,155,Consumer,8/04/2011,Standard Class,Georgia,Appliances,6,203,Shipped On Time,6,null,154.9,26,null,33.9321,-83.3525
2/04/2011,Office Supplies,Athens,United States,Rob Dowd,0,CA-2011-164315,30605,7,3,Fabrikam Inc,16,Consumer,8/04/2011,Standard Class,Georgia,Paper,6,21,Shipped On Time,6,null,15.84,45,null,33.9321,-83.3525
2/04/2011,Office Supplies,Houston,United States,Sam Craven,0.2,US-2011-157847,77095,9,5,Northwind Traders,27,Consumer,6/04/2011,Second Class,Texas,Paper,4,35,Shipped Late,3,null,26.72,35,null,29.8941,-95.6481
2/04/2011,Office Supplies,Houston,United States,Sam Craven,0.2,US-2011-157847,77095,10,7,Northwind Traders,33,Consumer,6/04/2011,Second Class,Texas,Paper,4,44,Shipped Late,3,null,33.49,31.3,null,29.8941,-95.6481
3/04/2011,Office Supplies,Los Angeles,United States,Katrina Edelman,0,CA-2011-112291,90008,6,2,Alpine Ski House,11,Corporate,8/04/2011,Standard Class,California,Envelopes,5,15,Shipped Early,6,null,11.16,50,null,34.0116,-118.3411
4/04/2011,Office Supplies,Detroit,United States,Maurice Satty,0,CA-2011-133228,48205,24,4,Northwind Traders,79,Consumer,9/04/2011,Standard Class,Michigan,Art,5,104,Shipped Early,6,null,79.36,30,null,42.4313,-82.9813
4/04/2011,Office Supplies,Lafayette,United States,Ken Black,0,CA-2011-149538,70506,9,5,Fabrikam Inc,233,Corporate,8/04/2011,Standard Class,Louisiana,Storage,4,305,Shipped Early,6,null,232.55,4,null,30.2077,-92.0656
4/04/2011,Office Supplies,Lafayette,United States,Ken Black,0,CA-2011-149538,70506,6,2,Fabrikam Inc,13,Corporate,8/04/2011,Standard Class,Louisiana,Paper,4,17,Shipped Early,6,null,12.96,49,null,30.2077,-92.0656
4/04/2011,Office Supplies,Lafayette,United States,Ken Black,0,CA-2011-149538,70506,9,3,Fabrikam Inc,19,Corporate,8/04/2011,Standard Class,Louisiana,Paper,4,25,Shipped Early,6,null,19.44,48,null,30.2077,-92.0656
4/04/2011,Office Supplies,Los Angeles,United States,Mary Zewe,0.2,US-2011-128685,90008,2,2,Alpine Ski House,7,Corporate,5/04/2011,First Class,California,Binders,1,9,Shipped On Time,1,null,7.18,31.3,null,34.0116,-118.3411
4/04/2011,Office Supplies,San Francisco,United States,Paul Knutson,0,CA-2011-105172,94109,9,6,Alpine Ski House,19,Home Office,9/04/2011,Standard Class,California,Labels,5,25,Shipped Early,6,null,18.9,48,null,37.7917,-122.4186
5/04/2011,Office Supplies,Alexandria,United States,Greg Maxwell,0,CA-2011-102988,22304,8,7,Fabrikam Inc,23,Corporate,9/04/2011,Second Class,Virginia,Art,4,30,Shipped Late,3,null,22.96,33,null,38.8149,-77.121
5/04/2011,Office Supplies,Alexandria,United States,Greg Maxwell,0,CA-2011-102988,22304,83,5,Fabrikam Inc,4164,Corporate,9/04/2011,Second Class,Virginia,Supplies,4,5457,Shipped Late,3,null,4164.05,2,null,38.8149,-77.121
5/04/2011,Office Supplies,Alexandria,United States,Greg Maxwell,0,CA-2011-102988,22304,7,7,Fabrikam Inc,23,Corporate,9/04/2011,Second Class,Virginia,Art,4,30,Shipped Late,3,null,22.96,29,null,38.8149,-77.121
